1001,1791,Business,87201,11.4,36,2023-09-24
1502,437,Auto,228319,12.88,18,2020-12-05
1503,7,Home,1796976,15.91,18,2021-10-04
1504,1597,Business,1495197,9.61,18,2020-02-22
1505,1381,Auto,761004,10.48,48,2021-07-16
1506,256,Home,1967199,10.4,60,2020-04-29
1507,1592,Personal,1174763,15.98,36,2022-09-10
1508,1207,Business,1180085,10.03,18,2022-05-27
1509,1126,Auto,1689025,10.66,24,2024-03-24
1510,680,Business,1284634,11.47,60,2022-02-18
1511,1723,Personal,394740,17.72,60,2023-04-27
1512,929,Personal,1127756,12.19,24,2024-09-11
1513,1878,Home,1041337,9.66,12,2023-05-29
1514,1766,Business,1174690,9.63,48,2024-01-10
1515,1092,Business,783478,9.59,36,2024-04-13
1516,579,Home,576717,15.42,60,2020-03-22
1517,419,Auto,1569379,15.04,18,2023-07-14
1518,509,Business,1505250,13.09,60,2023-06-09
1519,1267,Business,854600,11.96,24,2021-05-28
1520,1462,Home,1573610,9.56,24,2020-09-12
1521,856,Auto,1884265,10.03,24,2024-09-15
1522,1830,Auto,1609453,12.48,12,2023-03-28
1523,1804,Auto,1827308,17.97,18,2023-10-27
1524,1937,Home,1964793,17.38,60,2022-01-28
1525,319,Auto,1953549,12.13,18,2020-08-30
1526,1161,Home,82165,9.76,60,2024-08-29
1527,1426,Business,922335,14.08,36,2023-03-01
1528,20,Business,1400681,13.98,120,2020-09-01
1529,1029,Home,908628,17.95,36,2023-09-28
1530,767,Home,1712705,16.77,24,2024-08-21
1531,1951,Business,350708,9.96,60,2021-12-30
1532,478,Business,693081,9.07,18,2021-08-02
1533,62,Auto,1582203,12.9,120,2024-11-01
1534,322,Home,1837234,8.62,24,2023-02-10
1535,468,Business,1185656,10.79,18,2023-10-05
1536,812,Home,1790735,9.04,24,2021-05-11
1537,1238,Auto,1836657,13.86,12,2023-07-22
1538,1229,Auto,1927137,12.15,18,2024-02-08
1539,128,Home,1278054,11.0,18,2021-05-12
1540,1247,Auto,877357,10.52,36,2022-07-10
1541,1416,Personal,372406,13.67,120,2022-01-02
1542,1210,Personal,1697272,15.51,48,2022-11-05
1543,434,Home,1123556,8.66,24,2020-05-11
1544,1033,Business,500021,16.36,48,2024-03-02
1545,1307,Home,1817110,12.92,48,2020-10-03
1546,296,Business,1475932,12.76,24,2023-03-12
1547,1756,Business,1513400,12.45,120,2022-03-13
1548,326,Auto,963596,8.35,48,2020-08-19
1549,792,Business,138149,12.34,60,2022-04-25
1550,1597,Home,1466788,11.52,48,2024-02-29
1551,1840,Business,1646863,17.94,120,2022-08-16
1552,1473,Auto,389812,13.46,24,2020-08-29
1553,240,Personal,1204259,8.64,18,2020-08-22
1554,457,Auto,1344071,14.41,12,2024-05-28
1555,1259,Personal,1866227,11.93,12,2023-10-20
1556,1522,Business,954600,14.54,120,2022-01-28
1557,302,Business,711934,11.81,36,2024-09-11
1558,645,Personal,1982422,11.05,60,2022-10-26
1559,64,Business,169041,12.78,48,2021-11-13
1560,1208,Auto,273570,13.68,24,2022-11-26
1561,1446,Home,500985,17.22,12,2021-09-12
1562,1903,Auto,682297,14.64,120,2023-06-30
1563,1182,Business,1944040,14.99,60,2022-05-31
1564,139,Auto,828006,15.53,120,2021-09-29
1565,1878,Personal,1067642,15.13,24,2024-04-01
1566,242,Personal,787546,17.26,60,2023-09-15
1567,283,Home,1967193,9.54,18,2020-03-20
1568,1944,Home,923045,17.56,120,2022-06-18
1569,615,Business,1605425,8.5,36,2024-01-21
1570,1479,Auto,1966777,12.8,36,2023-10-29
1571,1599,Auto,1507326,10.6,120,2022-07-08
1572,1360,Auto,1679007,16.9,60,2022-06-02
1573,768,Business,522689,10.66,36,2023-09-10
1574,740,Auto,1683997,13.75,120,2020-10-05
1575,967,Business,219411,15.14,120,2024-07-24
1576,1058,Home,760671,8.14,18,2023-04-10
1577,805,Home,1343131,15.2,60,2020-03-17
1578,1539,Home,1431614,16.92,48,2024-03-14
1579,1182,Business,240057,13.08,36,2020-06-16
1580,49,Auto,444778,16.0,36,2022-06-27
1581,1195,Auto,1108809,12.23,12,2020-12-19
1582,908,Personal,1327719,10.43,24,2021-08-13
1583,1435,Personal,1230771,14.16,48,2023-02-04
1584,254,Home,568578,13.93,60,2021-11-10
1585,674,Business,1557215,9.5,120,2020-05-29
1586,1459,Auto,1369836,13.76,48,2021-05-31
1587,802,Auto,1166261,11.27,18,2024-02-04
1588,1745,Personal,151394,12.87,60,2024-07-10
1589,318,Auto,587205,9.13,120,2021-02-15
1590,1382,Personal,1662061,8.32,24,2024-02-28
1591,1910,Auto,1988653,11.41,18,2021-02-01
1592,718,Home,274198,13.63,24,2021-07-14
1593,1937,Auto,393108,11.65,18,2022-02-14
1594,117,Home,1826595,11.64,36,2023-05-12
1595,1631,Personal,1235152,15.35,18,2024-02-28
1596,1908,Business,1404833,10.29,24,2024-08-24
1597,1520,Auto,1475041,14.89,18,2024-12-17
1598,855,Business,684893,8.67,24,2022-11-26
1599,937,Auto,854216,16.57,120,2021-10-27
1600,950,Home,190192,8.15,24,2022-04-08
1601,541,Auto,699527,12.12,18,2020-12-10
1602,293,Business,901937,10.77,24,2023-04-04
1603,1023,Personal,1476254,15.55,24,2022-03-17
1604,1429,Business,1679362,13.77,120,2024-11-27
1605,506,Business,946396,10.05,36,2023-11-18
1606,681,Auto,1590795,17.41,48,2022-10-24
1607,1457,Personal,1720896,11.18,36,2022-10-17
1608,1091,Personal,1961997,11.02,120,2021-06-23
1609,1420,Auto,1933505,11.97,36,2021-04-27
1610,1033,Auto,99062,9.87,120,2021-05-26
1611,714,Personal,143870,9.68,60,2023-12-08
1612,1297,Home,1121022,11.15,24,2021-01-05
1613,153,Home,1380399,14.04,18,2024-07-29
1614,934,Business,830757,11.07,48,2020-06-07
1615,29,Home,511993,11.0,120,2023-09-13
1616,817,Auto,1005638,14.96,48,2023-07-25
1617,119,Home,924304,12.38,36,2020-03-24
1618,9,Auto,1245229,14.39,120,2023-09-08
1619,986,Auto,190519,10.33,120,2020-05-27
1620,1536,Home,1861275,12.46,18,2020-01-23
1621,1399,Auto,459765,8.75,48,2020-12-09
1622,411,Auto,1626352,11.45,24,2023-11-27
1623,1565,Home,1822704,14.99,48,2021-11-25
1624,1562,Auto,684386,11.93,18,2020-06-07
1625,315,Home,475315,9.1,60,2023-04-26
1626,1831,Auto,1320402,17.64,12,2024-04-26
1627,1353,Home,1665853,17.92,60,2022-07-07
1628,1429,Business,906555,8.26,36,2024-07-04
1629,185,Business,846001,15.98,36,2021-08-19
1630,232,Home,1034085,12.54,120,2024-02-17
1631,1754,Home,799028,11.07,60,2023-12-29
1632,923,Personal,446714,9.29,60,2022-12-12
1633,802,Personal,813448,16.07,18,2020-08-31
1634,1554,Business,1931648,14.28,12,2021-04-16
1635,28,Home,766613,10.7,18,2022-11-15
1636,358,Business,1755510,8.16,18,2020-08-24
1637,489,Auto,1024458,13.93,60,2021-11-17
1638,800,Business,813441,17.1,120,2020-04-20
1639,49,Personal,1534561,8.97,18,2023-07-11
1640,615,Auto,1679673,8.85,120,2020-11-20
1641,449,Auto,1845815,8.0,120,2020-08-12
1642,1302,Home,1800701,9.96,120,2021-08-13
1643,368,Auto,558723,15.09,12,2021-02-12
1644,648,Home,699341,12.06,24,2022-08-17
1645,258,Home,260783,17.9,12,2022-02-19
1646,848,Auto,531552,16.29,48,2021-07-11
1647,1693,Personal,1679081,16.49,120,2023-04-19
1648,808,Auto,611089,17.35,120,2023-07-03
1649,348,Business,528717,8.52,48,2023-05-31
1650,1070,Home,1207963,15.53,18,2022-05-20
1651,1158,Business,1738745,16.04,36,2020-08-03
1652,513,Home,144793,14.65,24,2020-03-18
1653,1792,Home,1233804,10.47,120,2024-02-10
1654,1322,Business,508906,15.59,60,2020-05-06
1655,353,Personal,803138,10.51,48,2021-04-22
1656,646,Personal,1471448,8.26,60,2020-03-08
1657,227,Home,118464,13.32,120,2022-12-23
1658,1251,Home,994395,13.17,36,2023-11-06
1659,244,Business,966876,10.79,60,2024-01-19
1660,266,Auto,550651,9.62,24,2020-02-12
1661,1795,Personal,912251,11.1,120,2024-05-23
1662,1789,Business,1401605,9.21,24,2024-05-17
1663,517,Business,1391288,16.17,12,2022-09-04
1664,331,Personal,1599800,14.44,24,2022-01-27
1665,1012,Personal,1250302,12.04,48,2024-04-23
1666,160,Auto,1625175,14.73,24,2023-07-18
1667,1865,Business,331977,16.45,12,2022-12-09
1668,80,Personal,1381557,11.72,60,2024-08-16
1669,54,Business,388414,15.88,24,2021-04-16
1670,1009,Auto,415939,17.66,60,2024-01-07
1671,1841,Home,514497,13.21,120,2021-01-23
1672,281,Personal,375808,13.59,48,2024-12-13
1673,926,Auto,511274,11.01,36,2021-02-12
1674,125,Business,1324864,12.6,36,2023-04-02
1675,1420,Home,281483,13.5,12,2024-11-09
1676,1705,Business,1003056,16.48,120,2020-07-20
1677,729,Business,1807638,17.46,120,2021-02-11
1678,1008,Personal,133634,10.45,48,2024-11-03
1679,925,Home,1163479,11.45,36,2020-02-06
1680,194,Business,679375,16.13,48,2021-12-22
1681,1866,Business,1659924,15.44,60,2022-11-26
1682,874,Home,401369,11.7,48,2022-11-15
1683,384,Personal,1209885,11.98,60,2020-10-29
1684,1618,Personal,613822,11.02,120,2023-02-10
1685,857,Auto,1483730,13.8,120,2022-05-17
1686,735,Auto,75268,10.89,18,2022-12-02
1687,832,Personal,1812834,15.51,120,2021-03-16
1688,1446,Business,798915,14.7,24,2022-04-03
1689,1133,Business,304159,13.33,36,2021-08-24
1690,1946,Home,1116560,15.74,48,2020-10-29
1691,1198,Business,480937,16.76,18,2022-11-26
1692,1034,Auto,379055,10.06,18,2023-05-12
1693,1787,Personal,959732,8.55,12,2024-04-27
1694,786,Auto,782888,16.03,48,2023-04-11
1695,758,Personal,1470597,11.31,12,2021-07-19
1696,1236,Home,1015036,9.05,36,2022-02-03
1697,1255,Home,373782,10.3,120,2023-02-09
1698,1559,Auto,580673,16.8,60,2024-08-20
1699,454,Personal,1440825,9.25,12,2023-05-10
1700,221,Business,884256,12.46,36,2021-09-11
1701,280,Business,672980,9.1,48,2022-11-05
1702,1726,Business,236068,9.66,18,2024-03-10
1703,1646,Personal,657060,12.52,60,2022-08-14
1704,651,Personal,989367,14.54,24,2020-05-13
1705,1052,Auto,1711280,16.88,12,2021-11-27
1706,1094,Business,552274,12.66,60,2020-02-16
1707,1870,Business,1700797,14.08,60,2020-08-29
1708,46,Home,1502384,16.43,120,2023-03-24
1709,253,Home,1215069,16.03,120,2021-06-08
1710,1845,Auto,61713,16.71,120,2023-07-26
1711,488,Auto,1258013,10.54,18,2024-02-19
1712,853,Auto,1022025,16.42,24,2022-10-25
1713,300,Personal,1299524,14.42,48,2020-08-25
1714,510,Auto,55189,11.33,12,2023-08-24
1715,918,Home,1153134,10.43,48,2020-10-11
1716,1939,Personal,1916081,15.89,48,2023-11-17
1717,1501,Business,885291,17.24,36,2023-11-23
1718,163,Home,1253175,11.58,24,2020-02-05
1719,1835,Auto,1153738,14.35,48,2024-04-09
1720,543,Auto,145340,9.44,48,2024-07-04
1721,643,Personal,226753,17.23,60,2023-10-07
1722,1052,Home,423463,15.42,48,2023-11-06
1723,682,Auto,1722425,17.64,12,2021-12-13
1724,157,Personal,634100,9.03,60,2021-06-13
1725,372,Home,995611,16.57,18,2024-05-29
1726,956,Business,1245487,15.0,12,2023-12-15
1727,279,Home,471315,17.81,12,2022-11-06
1728,1178,Business,1101126,11.69,60,2021-05-04
1729,905,Home,1777189,9.44,18,2021-07-09
1730,365,Business,973986,12.05,60,2023-04-07
1731,1492,Home,1799728,17.48,60,2021-07-22
1732,228,Business,1141721,11.95,18,2022-06-17
1733,67,Auto,884323,16.16,48,2020-02-03
1734,101,Personal,595491,10.24,36,2020-11-20
1735,714,Business,966048,12.44,60,2024-02-20
1736,141,Business,1631612,8.76,24,2024-02-12
1737,1070,Home,1114970,9.51,24,2023-01-23
1738,1669,Auto,506700,11.62,60,2023-04-08
1739,173,Business,1632807,15.34,24,2022-05-21
1740,899,Business,110769,17.7,60,2023-08-16
1741,1976,Home,1665608,8.87,120,2020-12-24
1742,401,Auto,416725,9.6,36,2024-01-18
1743,526,Personal,411482,16.25,36,2021-03-16
1744,1491,Home,53943,16.98,24,2020-12-21
1745,1101,Home,1937178,10.31,18,2020-01-07
1746,53,Personal,818255,12.56,12,2022-10-04
1747,1337,Personal,928619,8.72,60,2023-05-03
1748,1180,Business,364122,11.98,60,2020-03-23
1749,506,Personal,1639466,10.27,12,2020-05-21
1750,1893,Home,753182,15.31,18,2021-11-04
1751,51,Personal,826942,12.0,120,2023-09-29
1752,634,Personal,1166557,14.09,36,2022-12-12
1753,817,Auto,722805,14.05,18,2020-08-31
1754,1615,Business,1870336,12.95,24,2022-11-29
1755,1857,Business,1606631,10.59,36,2023-12-15
1756,164,Personal,1661715,9.27,18,2023-03-09
1757,1252,Business,1993308,10.3,24,2020-07-11
1758,1756,Home,74602,17.09,48,2022-04-13
1759,1053,Business,1985530,16.09,24,2023-01-14
1760,1198,Home,174633,8.65,48,2020-05-05
1761,2000,Home,981358,10.93,60,2020-08-28
1762,1340,Home,979217,16.62,18,2020-03-06
1763,1796,Personal,1024563,11.33,18,2023-11-05
1764,880,Home,1082511,9.35,48,2023-10-06
1765,575,Personal,1097939,12.23,36,2020-11-26
1766,987,Home,1502648,11.66,18,2022-05-19
1767,625,Personal,803882,10.81,60,2023-06-21
1768,243,Home,1134634,9.64,60,2021-10-21
1769,121,Home,272793,11.76,36,2024-02-03
1770,1438,Personal,130006,10.01,60,2020-01-12
1771,1746,Personal,757401,13.69,120,2020-03-20
1772,704,Home,230561,11.41,60,2024-03-21
1773,1171,Auto,1714867,17.26,48,2023-10-26
1774,1199,Home,93420,8.39,120,2024-05-29
1775,1365,Home,295138,14.96,18,2020-01-22
1776,997,Business,1696292,11.68,24,2020-06-16
1777,1079,Auto,752709,8.7,60,2023-02-15
1778,1793,Business,591075,16.1,24,2023-11-13
1779,946,Auto,59358,15.06,60,2023-03-14
1780,1807,Personal,1801439,8.22,24,2023-09-21
1781,1696,Personal,1733828,9.48,48,2024-05-24
1782,765,Business,1294375,14.1,48,2021-01-12
1783,748,Home,1248732,10.13,18,2022-12-13
1784,1706,Business,955724,14.52,18,2020-12-04
1785,1470,Personal,798115,9.09,24,2020-06-10
1786,665,Business,1359374,11.67,120,2020-06-25
1787,442,Home,1223352,17.86,36,2024-12-23
1788,45,Personal,366930,14.6,12,2023-09-22
1789,1807,Personal,769962,8.36,48,2020-02-16
1790,147,Home,1071846,12.19,18,2022-09-28
1791,222,Personal,1303010,11.76,60,2021-08-05
1792,1511,Auto,695624,10.15,60,2024-07-09
1793,1504,Personal,523403,17.83,18,2021-07-30
1794,1211,Personal,590250,16.2,18,2020-06-16
1795,1126,Business,751836,16.43,36,2022-09-25
1796,1941,Personal,1623518,14.45,36,2022-08-11
1797,1563,Business,1916706,13.58,48,2021-01-18
1798,774,Home,656835,9.93,60,2023-07-05
1799,712,Auto,944561,16.06,48,2024-07-03
1800,1476,Auto,1262847,15.58,18,2024-03-01
1801,698,Home,788503,15.69,24,2020-01-07
1802,1167,Business,1939475,14.75,18,2023-12-18
1803,233,Business,1513659,15.58,36,2020-01-28
1804,1562,Business,1326048,17.64,120,2022-05-26
1805,683,Home,162854,10.87,120,2021-03-30
1806,1721,Business,1523681,12.83,36,2023-12-18
1807,1345,Home,136370,12.84,24,2022-11-28
1808,220,Home,51181,15.86,12,2021-08-10
1809,1105,Business,1854820,14.7,120,2020-10-12
1810,1875,Auto,1666921,9.55,120,2022-01-04
1811,925,Auto,1591740,12.75,120,2024-03-01
1812,386,Personal,1165574,11.87,24,2020-06-01
1813,754,Home,1126096,12.95,18,2020-07-31
1814,742,Business,865207,8.77,48,2021-12-26
1815,1924,Home,529202,9.67,18,2024-03-16
1816,129,Home,1538806,9.31,24,2024-01-31
1817,777,Home,1416525,11.88,60,2022-05-06
1818,644,Business,1642054,16.82,60,2023-05-06
1819,1953,Auto,1142667,12.37,120,2024-12-06
1820,452,Business,1058094,8.92,60,2020-12-03
1821,981,Personal,1507848,8.96,48,2022-01-04
1822,33,Personal,1360044,8.27,48,2022-03-23
1823,804,Auto,225732,8.03,18,2023-08-07
1824,155,Home,840148,9.77,12,2022-08-01
1825,1193,Home,907851,17.87,36,2020-09-15
1826,1872,Home,1438686,16.01,12,2024-11-04
1827,339,Auto,1561406,16.66,36,2020-01-09
1828,945,Home,1644736,12.19,60,2023-11-17
1829,245,Business,1601935,8.83,12,2023-01-12
1830,1535,Personal,146379,16.0,60,2023-03-18
1831,382,Business,1715958,15.98,60,2023-06-20
1832,421,Auto,1734068,12.22,60,2024-12-07
1833,1499,Personal,671179,12.57,48,2021-10-21
1834,1984,Auto,1821684,10.31,12,2022-08-12
1835,841,Personal,1172206,9.6,18,2024-12-18
1836,458,Auto,877036,17.74,60,2024-06-14
1837,1186,Personal,298454,13.28,18,2023-06-26
1838,465,Personal,1292988,11.05,60,2021-04-04
1839,560,Business,1512537,16.87,48,2021-07-22
1840,448,Personal,269621,14.3,18,2020-12-21
1841,435,Home,1833094,17.89,60,2024-11-11
1842,529,Auto,1403293,10.9,36,2024-10-14
1843,1228,Business,997689,11.32,48,2022-01-08
1844,218,Personal,1352198,14.04,24,2024-10-26
1845,635,Home,570110,13.0,120,2022-04-06
1846,1742,Home,1242652,17.86,36,2020-02-28
1847,1479,Home,1766709,10.09,12,2024-08-29
1848,1995,Personal,350693,14.75,48,2021-04-23
1849,1916,Personal,758569,17.0,36,2020-04-29
1850,1982,Home,1154081,17.91,60,2022-03-21
1851,2000,Home,990809,8.48,12,2023-01-06
1852,1844,Personal,1795996,17.96,18,2023-10-13
1853,1826,Personal,1498117,9.45,48,2022-05-21
1854,1197,Personal,735694,9.67,24,2024-12-21
1855,1993,Home,1623945,12.6,60,2021-04-10
1856,1379,Home,479764,13.13,24,2024-02-27
1857,783,Home,1388994,13.22,18,2021-03-09
1858,899,Home,1955264,17.48,48,2023-12-23
1859,702,Business,538700,15.44,120,2024-02-11
1860,1732,Personal,732563,9.09,24,2021-12-25
1861,1769,Home,1824029,9.78,12,2020-08-06
1862,1026,Personal,1230697,17.31,24,2020-11-20
1863,1948,Business,1123605,8.52,60,2022-06-13
1864,1646,Home,1405085,13.71,24,2021-02-20
1865,1040,Personal,307901,13.43,12,2024-10-08
1866,138,Personal,1167923,11.28,48,2020-10-19
1867,852,Personal,1758943,12.48,60,2021-02-12
1868,867,Personal,378585,10.32,36,2023-08-01
1869,1179,Home,1554915,17.87,48,2022-01-18
1870,1302,Business,542396,17.76,120,2021-08-19
1871,1974,Home,1425911,11.98,12,2024-02-02
1872,229,Home,117500,15.66,120,2024-06-05
1873,727,Auto,1051742,13.63,120,2023-08-07
1874,1362,Auto,885443,10.55,18,2022-07-06
1875,1757,Business,356877,11.85,48,2021-09-26
1876,1776,Personal,1639014,9.94,120,2020-12-28
1877,887,Auto,587245,12.17,48,2023-04-04
1878,1109,Business,1593523,8.17,12,2020-04-14
1879,1853,Personal,1266817,9.32,60,2023-01-29
1880,1465,Home,584279,16.71,18,2022-08-21
1881,338,Auto,1501214,15.59,36,2023-08-10
1882,1747,Business,405904,17.71,12,2023-02-24
1883,903,Home,490083,13.49,12,2021-07-17
1884,1443,Home,1650317,14.73,36,2020-01-05
1885,733,Personal,1781577,16.35,60,2024-01-06
1886,906,Business,1756775,13.73,24,2024-02-28
1887,1598,Home,660061,12.1,60,2020-09-17
1888,228,Personal,1151055,16.5,36,2021-10-28
1889,1106,Home,1284943,11.6,36,2023-08-13
1890,1123,Business,462304,12.64,18,2024-09-27
1891,269,Personal,91696,11.66,18,2022-12-09
1892,1621,Personal,1866340,16.26,12,2020-10-04
1893,535,Auto,176905,16.66,36,2022-11-25
1894,1209,Auto,1103912,14.57,36,2021-10-25
1895,705,Personal,349237,12.99,120,2023-03-23
1896,556,Personal,1571470,13.08,18,2021-05-11
1897,690,Auto,235135,17.01,120,2020-01-17
1898,1044,Personal,1250741,9.97,36,2023-10-23
1899,1775,Home,1532533,13.57,18,2021-05-15
1900,1459,Business,1725259,13.45,36,2024-08-06
1901,641,Home,547286,9.56,60,2024-07-02
1902,1962,Home,657264,17.36,120,2021-07-10
1903,222,Personal,186377,11.44,60,2022-05-22
1904,922,Home,913839,15.67,24,2020-12-23
1905,1011,Personal,359271,11.44,24,2020-08-26
1906,1021,Home,406236,16.09,48,2021-11-11
1907,1931,Personal,1850596,11.51,60,2020-05-24
1908,1907,Auto,1615098,11.04,60,2022-01-18
1909,731,Business,927415,8.43,48,2021-07-10
1910,1453,Personal,184550,12.89,24,2022-07-12
1911,568,Business,999041,13.46,60,2023-03-11
1912,320,Business,1538478,16.97,120,2023-07-22
1913,1376,Business,1670468,13.67,60,2022-03-10
1914,896,Business,51191,9.5,12,2022-05-19
1915,1233,Personal,748035,9.24,12,2021-09-20
1916,375,Business,78082,16.37,48,2022-08-22
1917,1367,Personal,769884,15.06,60,2024-07-18
1918,501,Personal,779469,13.57,24,2021-05-28
1919,1417,Business,1330270,16.44,48,2022-12-14
1920,1074,Business,1164205,15.88,36,2022-10-05
1921,1064,Home,173516,8.84,12,2023-11-13
1922,463,Auto,1227280,9.9,24,2024-01-12
1923,1909,Business,216912,13.84,36,2022-12-20
1924,1645,Business,683899,9.25,24,2020-11-21
1925,1186,Personal,610246,9.37,48,2022-03-02
1926,1470,Personal,1894982,14.94,24,2023-09-02
1927,1498,Auto,1981172,15.68,18,2021-08-20
1928,101,Business,1383904,16.14,120,2023-10-09
1929,1631,Home,1149396,10.51,24,2022-03-12
1930,1083,Business,98541,11.35,18,2021-01-12
1931,581,Auto,1479565,11.02,12,2023-07-27
1932,1058,Business,1885900,10.79,18,2022-08-26
1933,469,Business,1383177,17.87,120,2022-07-28
1934,1101,Business,1485551,14.95,60,2021-06-04
1935,1235,Auto,1696586,15.52,60,2021-08-17
1936,478,Auto,1254317,8.98,18,2020-03-06
1937,622,Home,1674900,17.48,48,2023-05-21
1938,372,Personal,1903050,9.81,60,2023-02-17
1939,725,Auto,594408,15.46,48,2024-11-22
1940,215,Auto,817639,10.3,60,2020-05-31
1941,135,Business,1409734,15.94,48,2024-12-26
1942,1988,Business,1896958,16.11,48,2021-05-12
1943,478,Home,1240076,9.05,36,2024-10-26
1944,1623,Home,245415,8.45,36,2023-05-13
1945,1134,Personal,919513,16.4,36,2020-02-09
1946,778,Personal,1006116,17.02,48,2020-12-18
1947,394,Auto,456125,13.75,120,2023-01-22
1948,1152,Auto,1138923,8.07,12,2024-08-19
1949,1443,Business,1522013,9.86,24,2021-03-28
1950,1454,Business,747610,15.09,18,2020-06-28
1951,1506,Home,483407,10.6,24,2020-08-19
1952,241,Auto,1727983,13.96,120,2022-08-23
1953,972,Personal,1401915,8.92,48,2021-09-07
1954,1254,Auto,1098215,11.67,120,2022-03-15
1955,1418,Business,520623,8.81,48,2024-11-05
1956,1780,Auto,645927,17.67,48,2023-09-24
1957,78,Personal,519192,8.55,12,2023-01-06
1958,268,Personal,611862,15.13,12,2023-12-25
1959,1793,Personal,255096,17.05,60,2023-11-05
1960,783,Business,1114038,8.64,48,2024-05-07
1961,966,Business,1429636,9.07,120,2020-08-01
1962,1148,Business,676751,14.95,24,2022-01-17
1963,464,Auto,492182,11.17,120,2021-09-21
1964,608,Auto,469001,8.86,24,2021-10-26
1965,1406,Home,418587,17.21,24,2022-01-15
1966,237,Auto,645880,11.7,48,2021-03-30
1967,963,Business,501638,17.51,48,2021-11-29
1968,1111,Business,1048590,13.44,24,2020-12-25
1969,1994,Personal,418731,9.82,48,2024-05-22
1970,1045,Business,1849853,12.24,36,2024-11-11
1971,1848,Auto,1502151,15.45,120,2024-04-09
1972,1475,Business,1455399,10.24,18,2022-10-09
1973,749,Auto,1612468,12.95,12,2022-04-19
1974,200,Home,597555,9.42,36,2024-12-25
1975,1273,Home,1722974,11.65,18,2022-03-01
1976,1461,Business,891249,16.29,12,2023-02-14
1977,9,Home,1019113,10.91,24,2024-01-14
1978,1969,Auto,811713,13.88,60,2020-11-09
1979,1588,Business,1547954,8.81,18,2020-04-11
1980,1410,Personal,1779270,13.84,36,2021-12-20
1981,854,Home,598936,15.42,24,2020-04-22
1982,819,Home,1803955,15.8,24,2020-09-19
1983,1567,Home,1325665,11.25,18,2020-06-13
1984,1287,Business,340047,14.04,18,2020-07-12
1985,220,Auto,1897416,13.42,60,2021-04-30
1986,1437,Home,1475076,9.09,120,2022-04-13
1987,1906,Business,1810373,8.55,60,2021-12-29
1988,485,Personal,1887352,12.7,36,2023-11-06
1989,1862,Home,907208,10.04,12,2022-09-04
1990,1806,Home,1527417,16.49,48,2022-02-04
1991,1262,Business,463242,15.68,60,2021-01-15
1992,638,Auto,1004991,8.2,48,2023-05-05
1993,1872,Business,1762625,15.32,120,2020-11-13
1994,528,Home,1811214,9.57,60,2021-08-20
1995,679,Auto,799616,8.98,24,2022-04-19
1996,1342,Home,1094497,8.54,36,2020-12-01
1997,1726,Personal,622565,16.04,120,2024-05-31
1998,1289,Personal,756823,9.1,48,2020-07-30
1999,14,Auto,508382,9.19,120,2023-08-28
2000,279,Business,1623614,14.94,48,2020-05-06
2001,867,Personal,85576,8.9,120,2021-09-24
