1001,1791,Business,87201,11.4,36,2023-09-24
2002,999,Home,1472790,8.72,18,2023-04-24
2003,1787,Personal,643499,15.72,18,2022-09-08
2004,1345,Business,1921956,9.67,120,2021-02-14
2005,1645,Auto,1167080,16.4,18,2024-11-01
2006,27,Personal,1041628,17.45,120,2022-10-11
2007,396,Business,1511984,10.66,48,2023-02-02
2008,1938,Personal,1616466,16.04,24,2023-06-05
2009,1283,Business,1412835,8.55,120,2021-01-20
2010,327,Auto,970682,8.33,18,2020-09-17
2011,726,Auto,540920,11.76,120,2024-08-06
2012,1303,Home,794098,17.04,60,2023-09-07
2013,1870,Auto,1143433,8.74,36,2021-11-14
2014,1370,Business,1106027,11.2,12,2020-07-10
2015,1228,Home,1803592,13.15,36,2022-03-31
2016,677,Personal,1608585,13.05,120,2020-01-15
2017,1473,Business,743414,11.08,60,2021-05-03
2018,764,Personal,431211,10.33,12,2024-09-12
2019,1837,Home,1845190,10.95,36,2023-12-18
2020,267,Personal,205901,14.17,24,2020-07-28
2021,839,Business,927292,12.95,36,2021-06-14
2022,41,Personal,90785,15.44,48,2021-04-17
2023,150,Home,1988639,15.38,36,2024-03-11
2024,1757,Personal,1955900,11.73,60,2022-08-20
2025,1294,Home,442568,9.23,48,2023-06-17
2026,1477,Home,1327907,12.93,12,2021-03-18
2027,1566,Business,1338279,15.59,48,2020-10-28
2028,846,Personal,1405325,8.39,24,2023-08-20
2029,1875,Personal,1157194,8.81,120,2024-05-05
2030,758,Home,1057156,14.71,12,2024-01-16
2031,948,Personal,1120148,16.34,18,2020-08-30
2032,1402,Personal,1953188,12.98,48,2020-02-14
2033,174,Personal,668168,10.88,120,2021-06-21
2034,848,Business,761586,14.01,24,2022-09-25
2035,1542,Business,548765,10.78,48,2024-11-22
2036,1048,Business,1623068,10.07,48,2023-01-16
2037,803,Auto,309754,8.62,60,2022-03-01
2038,1275,Personal,320451,9.54,60,2024-07-10
2039,1234,Auto,1016101,17.21,12,2021-10-27
2040,420,Home,142536,13.95,12,2022-06-04
2041,1073,Business,789213,12.83,60,2022-10-24
2042,1939,Home,1051849,14.48,18,2020-01-01
2043,1411,Business,1247846,12.76,18,2023-09-18
2044,1583,Home,64456,10.85,18,2022-10-18
2045,861,Personal,241541,14.04,18,2023-10-22
2046,1521,Business,1045412,13.14,18,2021-02-06
2047,1613,Business,457231,11.49,48,2022-02-09
2048,1976,Personal,1739306,8.27,36,2021-08-09
2049,1103,Personal,459898,8.84,24,2023-12-27
2050,827,Home,154986,17.17,60,2021-02-24
2051,28,Personal,422288,14.57,18,2021-08-10
2052,1380,Business,1150045,15.86,120,2022-09-11
2053,363,Home,1086019,17.92,48,2023-10-30
2054,437,Auto,1183145,10.32,18,2023-12-11
2055,1270,Home,684256,9.98,60,2021-04-15
2056,1906,Home,1769775,10.18,120,2020-02-07
2057,668,Personal,1223843,9.35,24,2023-06-14
2058,390,Business,308941,11.36,12,2024-12-20
2059,469,Auto,1287907,10.55,24,2023-09-18
2060,1059,Auto,1313700,16.56,60,2023-01-09
2061,1404,Business,1934906,9.46,18,2023-05-28
2062,1408,Business,926349,9.2,18,2021-11-29
2063,425,Home,1858506,17.81,60,2023-10-20
2064,1186,Business,1531075,13.52,18,2024-03-03
2065,291,Auto,365327,12.36,60,2020-09-08
2066,1819,Home,1436028,16.79,12,2020-03-15
2067,1000,Business,600754,8.2,36,2023-03-13
2068,1749,Auto,1969672,12.38,120,2022-08-27
2069,433,Home,1912812,17.86,60,2022-01-24
2070,716,Personal,251920,9.94,48,2021-05-24
2071,838,Personal,1709528,16.62,120,2023-12-09
2072,907,Business,75818,14.21,24,2020-07-13
2073,1104,Home,1033075,10.01,48,2020-11-07
2074,1579,Home,1622511,8.78,48,2023-12-23
2075,1757,Business,1783932,9.96,12,2023-11-20
2076,569,Auto,987823,8.51,24,2022-04-10
2077,123,Personal,1959069,12.6,18,2024-10-04
2078,1424,Personal,609261,17.03,18,2023-12-17
2079,28,Auto,466425,14.41,18,2023-04-06
2080,1149,Personal,1831256,17.39,36,2023-12-09
2081,1344,Personal,1062323,9.8,48,2020-04-09
2082,1312,Personal,1226108,13.15,24,2024-11-26
2083,1558,Home,1501437,11.4,24,2022-03-28
2084,799,Personal,1015596,15.42,36,2020-07-31
2085,429,Personal,598733,9.29,24,2024-11-07
2086,841,Home,1291190,12.84,18,2023-06-25
2087,1158,Home,773222,16.06,24,2021-10-31
2088,1175,Home,1943288,8.8,24,2024-09-05
2089,1764,Personal,1641352,11.91,120,2024-05-18
2090,567,Personal,655523,12.99,48,2022-06-21
2091,1150,Home,1063744,17.93,48,2022-06-05
2092,1242,Auto,822835,15.16,12,2022-01-27
2093,440,Auto,1704460,14.1,18,2020-12-22
2094,634,Personal,1775314,15.05,60,2021-11-25
2095,992,Home,433395,9.21,60,2021-02-09
2096,783,Home,993397,8.29,18,2022-03-22
2097,1092,Business,197429,8.34,12,2024-01-01
2098,1801,Home,551027,10.67,60,2020-12-27
2099,878,Auto,1823051,14.43,18,2020-02-11
2100,1314,Auto,517426,13.24,18,2021-08-09
2101,319,Home,567329,16.07,48,2024-05-05
2102,269,Auto,1950599,17.55,36,2021-04-27
2103,670,Personal,1797299,10.9,48,2024-02-03
2104,460,Personal,735940,9.36,24,2022-12-02
2105,49,Personal,826363,12.37,36,2021-09-21
2106,1386,Home,1807549,10.26,18,2024-03-16
2107,529,Auto,1681778,16.92,60,2020-10-03
2108,1506,Home,502505,9.33,36,2022-08-30
2109,1566,Business,1403370,15.85,36,2024-01-25
2110,1288,Auto,1414174,17.49,36,2020-03-18
2111,1966,Business,1816358,17.13,48,2023-09-24
2112,695,Home,260294,9.75,60,2020-11-07
2113,1708,Personal,1564103,13.63,18,2023-07-21
2114,1827,Home,575675,14.81,36,2023-05-30
2115,558,Auto,179494,13.22,12,2021-11-06
2116,971,Business,1319177,10.08,120,2022-06-15
2117,1387,Personal,1378260,13.94,18,2023-09-04
2118,1526,Auto,1453411,8.5,36,2020-04-11
2119,43,Business,1457830,17.19,60,2023-03-09
2120,1902,Personal,1941443,8.28,12,2024-04-18
2121,99,Personal,1429160,11.0,18,2022-01-31
2122,1347,Auto,1546220,16.14,24,2024-08-27
2123,1750,Business,892007,13.86,18,2020-06-21
2124,1728,Home,1822176,16.13,24,2021-05-04
2125,1381,Personal,985638,17.23,24,2020-01-11
2126,672,Personal,1846450,15.07,18,2021-12-03
2127,1389,Business,1367469,16.97,24,2021-02-21
2128,1350,Auto,1265081,14.04,60,2022-12-23
2129,298,Personal,1300640,11.58,60,2020-03-13
2130,27,Personal,413174,14.4,36,2022-09-20
2131,770,Home,1294686,8.72,24,2024-09-28
2132,1979,Home,471623,9.1,120,2020-11-16
2133,1873,Personal,1388997,16.94,60,2022-08-23
2134,1353,Business,268056,17.49,48,2024-10-09
2135,954,Personal,999540,12.65,12,2022-12-15
2136,283,Personal,616335,9.77,48,2023-03-02
2137,1605,Business,1869709,13.68,120,2024-04-28
2138,771,Personal,1639098,13.06,24,2023-03-01
2139,1298,Business,1380237,13.57,24,2024-10-22
2140,420,Home,773762,13.83,12,2022-04-03
2141,69,Home,1999316,16.16,36,2023-12-05
2142,1199,Auto,728421,10.83,18,2022-05-05
2143,492,Personal,456763,13.27,120,2020-02-05
2144,1499,Auto,304494,8.28,48,2023-04-16
2145,1195,Auto,1117390,11.09,12,2021-11-03
2146,1028,Home,1440464,16.35,12,2022-10-06
2147,794,Auto,265772,13.73,12,2021-06-09
2148,779,Auto,261028,13.98,18,2022-07-21
2149,1192,Home,1657613,11.24,120,2022-05-08
2150,60,Auto,1820881,16.47,120,2020-12-05
2151,1165,Home,777900,12.87,18,2024-11-04
2152,1388,Personal,1925205,8.28,18,2020-12-03
2153,1066,Home,912107,14.1,120,2020-08-19
2154,1074,Auto,371185,13.5,24,2021-08-04
2155,1920,Auto,1970494,13.46,12,2020-08-18
2156,95,Auto,1082179,8.66,12,2020-01-28
2157,50,Business,1589560,12.03,36,2024-09-01
2158,1959,Personal,1052721,15.09,48,2020-09-15
2159,106,Personal,450830,9.29,12,2020-08-12
2160,440,Business,1228926,15.56,60,2022-01-02
2161,1999,Auto,994047,11.15,48,2021-04-22
2162,1098,Personal,380244,13.57,48,2022-11-09
2163,1015,Auto,442006,15.55,36,2024-06-19
2164,497,Personal,1515539,16.84,18,2022-12-04
2165,1515,Business,660025,9.71,12,2024-06-15
2166,1240,Personal,1879136,9.82,48,2022-03-13
2167,1034,Auto,415877,16.52,12,2021-04-04
2168,896,Personal,1436139,12.27,120,2021-11-20
2169,142,Personal,1487850,12.04,36,2022-03-17
2170,858,Auto,1918838,14.06,60,2020-06-13
2171,1312,Home,459264,10.34,36,2023-01-07
2172,1130,Home,1293557,12.04,48,2020-11-29
2173,330,Home,914875,11.49,36,2021-12-29
2174,698,Home,1271530,17.18,24,2020-07-17
2175,468,Home,978605,13.92,36,2020-01-17
2176,1021,Personal,1872219,16.63,18,2021-06-02
2177,1143,Auto,1097085,17.7,120,2024-09-28
2178,506,Home,487825,17.74,48,2021-06-10
2179,1262,Auto,1049807,9.02,12,2021-03-30
2180,19,Personal,1447828,16.08,18,2021-03-26
2181,1547,Business,1006981,13.56,48,2021-02-26
2182,80,Auto,644130,15.33,60,2022-01-14
2183,932,Home,357149,9.85,36,2024-03-14
2184,1034,Home,1796188,15.33,120,2020-08-22
2185,499,Business,1912705,12.63,48,2020-07-29
2186,927,Auto,1199190,15.7,24,2024-11-08
2187,182,Personal,1693537,15.5,12,2021-02-09
2188,611,Personal,630476,8.36,48,2020-11-27
2189,1786,Auto,1752116,17.32,36,2024-04-23
2190,537,Business,538231,9.09,48,2024-10-20
2191,1372,Home,623535,15.68,12,2020-07-14
2192,1310,Home,981700,10.57,36,2024-10-09
2193,1256,Business,521032,16.51,48,2022-12-03
2194,1962,Personal,285833,11.36,24,2024-08-07
2195,1391,Auto,630003,15.74,24,2024-04-15
2196,1815,Personal,584108,13.8,48,2021-03-11
2197,278,Home,809120,13.67,48,2022-10-13
2198,1840,Auto,337159,8.69,18,2020-04-20
2199,1919,Business,1013173,13.14,36,2022-08-17
2200,1035,Personal,561165,8.9,60,2021-01-18
2201,892,Personal,1805253,10.69,60,2022-01-04
2202,382,Auto,1188118,9.9,36,2020-12-20
2203,1539,Home,212204,15.34,48,2024-11-30
2204,1755,Home,524649,11.17,18,2021-11-18
2205,1050,Personal,1957153,15.42,48,2024-05-14
2206,1248,Personal,271828,10.94,12,2020-02-03
2207,970,Home,215273,13.63,36,2022-08-06
2208,1124,Auto,288324,14.07,36,2023-01-20
2209,1698,Business,60931,8.87,36,2023-09-19
2210,692,Home,1528227,15.01,24,2024-03-03
2211,1599,Business,217417,11.99,18,2022-04-17
2212,8,Personal,949934,13.44,48,2023-12-02
2213,373,Personal,122942,17.48,60,2023-05-15
2214,1087,Home,1549568,8.53,36,2020-03-16
2215,629,Business,513098,16.23,18,2024-02-18
2216,2000,Business,94594,9.3,60,2021-04-13
2217,1597,Business,374735,8.8,36,2024-02-14
2218,1234,Auto,447287,16.06,48,2022-04-27
2219,353,Home,1864960,11.92,36,2022-11-11
2220,666,Personal,808381,12.6,18,2022-03-18
2221,817,Personal,1009175,12.31,48,2020-11-22
2222,442,Personal,182144,12.21,60,2021-07-29
2223,1625,Auto,1306435,9.49,48,2023-03-16
2224,1091,Home,771142,10.94,12,2021-05-11
2225,1055,Home,366295,11.44,120,2022-03-14
2226,1026,Auto,1521899,12.31,120,2024-01-11
2227,1578,Auto,161903,9.27,36,2020-09-24
2228,1240,Business,71594,15.37,36,2020-02-12
2229,993,Personal,1231047,13.8,60,2022-05-05
2230,78,Business,500404,13.18,48,2022-05-14
2231,23,Business,79005,15.69,18,2023-04-30
2232,1669,Home,1812587,17.25,12,2023-03-30
2233,1406,Personal,90278,15.04,12,2024-01-09
2234,1451,Auto,970905,8.45,12,2020-02-24
2235,498,Home,1157065,15.97,48,2024-09-07
2236,1914,Business,344857,15.1,18,2022-01-07
2237,1157,Home,1661496,17.67,60,2024-08-05
2238,262,Auto,1750038,10.55,60,2022-12-26
2239,1762,Business,1097676,12.28,60,2022-04-11
2240,1752,Personal,611372,17.31,60,2024-01-08
2241,40,Business,1521690,17.69,24,2022-09-09
2242,716,Home,1936261,10.3,36,2023-07-04
2243,1291,Personal,1460111,13.3,12,2023-03-16
2244,1514,Personal,309778,15.22,36,2020-03-06
2245,1183,Auto,358224,16.79,36,2023-04-17
2246,306,Business,1003076,16.65,120,2023-09-29
2247,456,Business,1779878,9.29,24,2022-05-05
2248,1483,Personal,1957918,13.05,24,2024-09-11
2249,918,Auto,263373,13.1,120,2020-03-31
2250,115,Business,1544755,8.96,12,2021-06-13
2251,534,Business,1125144,9.15,36,2021-07-31
2252,1095,Business,329448,12.84,18,2022-01-01
2253,412,Auto,220027,17.99,48,2023-01-15
2254,1813,Home,1511938,17.19,12,2024-08-09
2255,1213,Business,253021,14.72,60,2023-02-16
2256,1746,Business,1091341,12.88,120,2020-07-28
2257,1811,Home,1890604,11.98,48,2020-07-09
2258,708,Home,381125,17.43,120,2024-07-23
2259,997,Personal,1417498,9.04,18,2024-07-12
2260,218,Personal,1151740,17.23,48,2021-03-10
2261,792,Personal,935382,13.39,24,2021-12-07
2262,765,Auto,150247,15.7,60,2024-06-01
2263,510,Auto,1915258,11.63,12,2023-01-09
2264,1027,Auto,1439341,15.12,36,2022-06-05
2265,288,Auto,1345500,8.03,24,2023-04-22
2266,707,Business,176067,13.68,24,2024-10-31
2267,1725,Personal,708355,15.61,36,2021-06-24
2268,1127,Business,388804,15.91,12,2023-01-29
2269,1818,Personal,287253,13.6,60,2022-06-17
2270,1454,Home,1758753,9.79,18,2024-04-11
2271,748,Personal,506763,12.55,60,2024-07-27
2272,888,Auto,146073,9.96,36,2024-01-29
2273,739,Home,1111570,11.04,120,2020-11-06
2274,774,Home,1354009,8.03,12,2020-05-24
2275,787,Home,1300527,16.92,60,2020-08-10
2276,358,Home,798946,17.2,18,2024-07-09
2277,395,Business,993821,13.07,48,2020-12-22
2278,496,Business,209059,8.81,12,2022-01-12
2279,1149,Personal,863413,12.52,36,2024-03-14
2280,1717,Home,1892091,16.43,48,2023-09-07
2281,1369,Business,1749237,9.81,18,2021-07-26
2282,801,Business,464196,14.47,48,2024-12-02
2283,1445,Auto,1368587,11.16,36,2023-05-04
2284,1208,Auto,148994,16.82,36,2023-01-28
2285,1678,Personal,520093,15.16,60,2024-11-20
2286,812,Personal,1317050,12.56,24,2023-03-26
2287,715,Auto,162446,10.13,24,2020-11-11
2288,480,Auto,160335,15.54,36,2021-07-22
2289,292,Home,1422495,12.43,60,2022-10-12
2290,1246,Business,1212041,16.56,24,2023-10-05
2291,576,Business,1367876,8.89,36,2022-09-26
2292,604,Business,1265568,12.72,12,2020-07-12
2293,1739,Home,993828,17.66,18,2021-10-19
2294,1560,Business,1354829,9.46,12,2020-12-17
2295,317,Home,482461,12.14,24,2024-12-29
2296,1833,Home,1663481,15.96,48,2023-02-10
2297,9,Business,1889263,16.61,24,2022-03-17
2298,348,Business,580856,16.04,18,2022-08-27
2299,1680,Personal,1058708,15.2,24,2024-07-28
2300,479,Personal,1790656,17.1,60,2021-09-27
2301,1461,Auto,1498662,8.09,12,2021-11-20
2302,1695,Business,1148353,16.41,36,2020-11-29
2303,152,Auto,210347,17.54,60,2022-10-26
2304,1546,Business,910237,17.76,36,2023-10-21
2305,71,Business,1766211,11.03,18,2020-07-12
2306,973,Home,1179926,17.24,60,2022-01-08
2307,207,Business,110596,10.93,60,2024-01-13
2308,1068,Auto,1168783,17.82,120,2021-03-28
2309,1433,Business,1631268,13.83,120,2022-06-23
2310,194,Personal,804901,15.26,60,2021-02-02
2311,1774,Personal,737064,9.73,24,2020-09-26
2312,1115,Business,1448711,11.92,18,2023-05-30
2313,1949,Home,299798,15.93,60,2021-02-11
2314,1311,Home,936475,14.06,48,2022-07-23
2315,1127,Home,647922,13.13,18,2023-04-28
2316,1520,Business,1847940,9.5,120,2020-10-12
2317,590,Personal,867084,15.36,120,2024-09-11
2318,1176,Home,1743238,13.49,48,2021-11-10
2319,1587,Home,1719319,9.48,120,2023-02-20
2320,1280,Business,794203,13.32,12,2021-09-23
2321,1973,Business,1649361,13.89,24,2022-09-12
2322,1421,Business,1906742,14.95,24,2022-03-11
2323,791,Personal,251859,17.5,48,2023-10-07
2324,134,Personal,1692271,10.06,48,2022-07-15
2325,388,Business,370821,9.69,120,2021-09-25
2326,518,Home,1824108,14.84,18,2023-02-01
2327,1982,Business,1070831,13.39,24,2020-04-07
2328,875,Personal,1035624,15.01,48,2020-04-20
2329,1810,Auto,1067873,13.21,120,2023-07-03
2330,833,Personal,216401,12.47,12,2023-05-11
2331,868,Business,1943397,8.93,18,2024-05-05
2332,892,Business,1776122,11.14,18,2020-06-10
2333,1046,Business,1356646,17.62,12,2020-02-28
2334,922,Home,1717047,14.06,48,2023-06-30
2335,131,Personal,1947168,9.95,24,2022-05-25
2336,1472,Auto,1507810,12.15,18,2021-07-26
2337,892,Business,860529,13.16,60,2021-04-15
2338,633,Personal,1370539,8.48,120,2020-11-13
2339,620,Home,57813,9.29,48,2024-07-09
2340,1004,Business,1855496,15.89,120,2023-07-22
2341,299,Home,1415357,14.99,120,2020-06-06
2342,1136,Personal,252535,14.57,48,2022-11-29
2343,823,Home,869704,8.93,18,2024-04-19
2344,1265,Business,697231,16.66,60,2023-12-27
2345,272,Auto,1339108,16.37,48,2024-01-23
2346,1550,Business,121903,11.99,24,2020-05-02
2347,1708,Personal,387593,8.72,24,2021-02-01
2348,839,Home,1486416,8.12,48,2022-04-14
2349,1366,Personal,1637352,15.4,18,2021-12-29
2350,650,Personal,1851266,13.49,18,2020-11-07
2351,1117,Personal,1439842,11.21,60,2021-04-30
2352,867,Personal,1561825,9.27,120,2024-06-20
2353,155,Business,931586,13.31,60,2023-12-01
2354,879,Auto,261750,16.83,12,2020-04-16
2355,263,Business,1179660,14.86,36,2020-11-06
2356,1582,Business,1851173,14.11,18,2022-02-20
2357,653,Home,1651299,16.05,12,2023-01-19
2358,1267,Business,881467,8.8,24,2021-07-10
2359,1404,Personal,1187621,11.14,12,2024-01-05
2360,1837,Personal,1383411,16.17,18,2021-01-08
2361,1076,Home,1742709,16.78,48,2024-04-13
2362,557,Auto,1310811,10.05,48,2023-12-30
2363,1141,Personal,679344,8.51,12,2022-04-07
2364,310,Personal,167608,15.32,120,2024-04-27
2365,1178,Personal,418846,10.56,12,2023-10-17
2366,1433,Business,885635,13.86,48,2024-05-06
2367,1413,Business,1152094,12.29,48,2021-07-08
2368,1809,Personal,1334564,16.01,120,2024-08-30
2369,1837,Auto,1109058,16.41,36,2020-08-25
2370,1067,Auto,794670,13.35,60,2024-05-02
2371,206,Personal,1555177,8.2,12,2024-04-06
2372,668,Home,1345914,9.66,48,2024-03-09
2373,1980,Home,1903150,13.31,60,2020-08-24
2374,1860,Personal,882179,11.31,12,2021-09-30
2375,1874,Business,1407112,8.08,60,2024-07-16
2376,1736,Business,262789,10.91,36,2022-09-15
2377,426,Auto,521379,13.7,12,2024-12-15
2378,1286,Home,120658,16.32,120,2020-11-14
2379,353,Personal,562548,13.96,120,2020-10-24
2380,1818,Business,1275822,9.46,120,2021-10-06
2381,1274,Personal,170565,9.87,60,2022-10-30
2382,701,Business,1635515,17.9,12,2023-02-01
2383,561,Auto,103397,14.83,36,2020-06-03
2384,1733,Business,1542834,15.61,60,2024-01-15
2385,353,Home,364524,12.44,12,2021-12-22
2386,1274,Home,1130327,9.5,36,2020-12-24
2387,1190,Auto,1898491,15.08,24,2022-10-13
2388,1504,Personal,1928958,12.56,12,2024-06-18
2389,1180,Business,907421,15.21,48,2021-08-16
2390,631,Auto,1896932,17.65,24,2021-09-26
2391,1058,Personal,582561,13.22,18,2020-11-21
2392,155,Personal,896966,14.17,18,2023-02-14
2393,1779,Business,1003121,11.52,12,2020-10-31
2394,797,Auto,274485,15.87,60,2021-02-14
2395,34,Personal,666071,15.4,18,2024-12-01
2396,616,Home,431842,11.06,18,2024-04-20
2397,665,Personal,894643,15.72,12,2022-10-05
2398,1172,Home,962742,9.14,24,2023-11-18
2399,401,Auto,578569,17.16,48,2021-10-06
2400,1208,Business,1289205,10.51,120,2020-12-27
2401,589,Auto,1035163,16.94,36,2023-05-27
2402,59,Auto,1337866,8.23,60,2023-04-17
2403,538,Home,876166,14.55,36,2021-01-26
2404,1184,Personal,1331609,16.47,48,2022-12-15
2405,98,Business,1662336,8.96,48,2022-05-21
2406,1731,Home,1922353,11.17,120,2020-02-18
2407,1129,Auto,1483710,11.19,24,2022-05-05
2408,1715,Business,1179315,12.39,24,2021-11-19
2409,1916,Auto,1250462,9.85,60,2021-08-15
2410,1744,Home,537687,16.52,18,2020-12-12
2411,1563,Personal,214083,13.13,12,2022-11-20
2412,1302,Personal,1349441,8.56,18,2021-04-25
2413,841,Auto,354279,17.19,48,2022-08-03
2414,1985,Personal,1146980,13.03,24,2021-09-26
2415,925,Home,1529517,17.13,48,2024-10-02
2416,841,Business,394920,11.84,24,2023-09-18
2417,389,Business,184243,9.61,12,2023-07-25
2418,1250,Business,851010,10.38,24,2023-11-29
2419,333,Auto,1360755,15.24,48,2022-10-31
2420,165,Personal,598339,9.47,120,2024-06-23
2421,415,Home,1914923,8.25,60,2023-08-08
2422,684,Auto,792027,17.71,18,2024-03-02
2423,96,Business,1843789,17.14,36,2020-01-29
2424,726,Business,1569443,17.92,120,2022-12-10
2425,1803,Auto,650902,15.23,36,2022-05-28
2426,737,Business,1935999,11.75,24,2024-04-30
2427,691,Auto,1437491,15.75,12,2022-05-28
2428,1338,Business,1511510,11.08,36,2020-03-17
2429,1127,Business,1055408,10.94,18,2021-04-06
2430,245,Personal,1276848,8.52,12,2021-01-09
2431,463,Auto,1296992,8.49,12,2022-11-06
2432,56,Personal,1552202,15.65,120,2020-05-13
2433,383,Home,1377134,17.83,12,2023-08-15
2434,1843,Personal,606215,13.33,48,2021-12-10
2435,820,Personal,1764705,11.6,120,2024-07-22
2436,720,Business,1367296,10.36,60,2020-10-03
2437,281,Personal,51098,10.42,48,2021-01-14
2438,887,Home,1923957,8.69,48,2020-10-22
2439,19,Business,1638251,14.73,36,2021-01-19
2440,1236,Personal,1558810,10.25,48,2020-02-04
2441,1331,Home,801197,13.35,60,2022-08-06
2442,116,Personal,1388013,10.97,60,2023-04-01
2443,1119,Home,426886,17.14,60,2020-02-25
2444,277,Auto,586058,13.95,12,2022-04-01
2445,856,Home,1551621,15.98,60,2020-03-14
2446,1314,Auto,1476263,9.06,24,2021-03-25
2447,765,Business,220787,14.9,48,2024-07-16
2448,91,Business,488534,10.04,120,2020-07-30
2449,679,Home,1425082,9.53,12,2023-02-18
2450,1991,Personal,1780805,14.52,120,2024-02-28
2451,29,Auto,329907,12.9,36,2024-07-23
2452,1958,Auto,765250,15.71,18,2020-11-03
2453,680,Business,506324,13.71,120,2021-01-23
2454,149,Auto,304945,13.98,24,2020-10-30
2455,1077,Business,1382942,9.2,60,2024-10-13
2456,756,Business,1893129,10.02,60,2023-08-08
2457,942,Home,1835487,16.86,48,2022-07-20
2458,1002,Home,1181479,9.18,18,2024-08-24
2459,1995,Home,1074012,14.55,18,2024-11-25
2460,281,Home,346040,16.19,36,2021-06-13
2461,1449,Auto,397530,17.21,60,2021-01-22
2462,1403,Home,1549120,14.8,12,2022-09-05
2463,1737,Home,545945,10.14,12,2024-01-05
2464,1288,Auto,1635079,17.58,60,2022-12-12
2465,154,Business,1025769,12.12,60,2024-05-08
2466,138,Home,569936,14.83,120,2023-05-30
2467,148,Business,1918885,9.09,60,2020-10-24
2468,987,Home,659579,17.64,12,2020-11-12
2469,1808,Personal,1652684,12.09,12,2024-06-08
2470,663,Business,1110821,12.17,48,2021-06-01
2471,1885,Personal,477441,15.87,24,2024-06-06
2472,1497,Business,1150353,9.69,36,2022-11-25
2473,287,Business,72539,9.73,48,2021-02-28
2474,1189,Auto,1039616,11.04,120,2023-07-14
2475,163,Personal,1467852,8.48,48,2023-10-17
2476,562,Home,1276710,14.48,24,2020-09-14
2477,578,Personal,1477269,11.42,48,2020-04-14
2478,174,Personal,507287,13.73,60,2021-12-03
2479,1479,Home,1786598,14.71,18,2023-04-14
2480,865,Auto,576347,8.38,36,2023-03-06
2481,1778,Business,1962814,16.47,36,2023-06-06
2482,268,Home,1968159,9.55,60,2022-02-14
2483,1898,Personal,1670524,16.59,24,2023-07-06
2484,1375,Business,1953696,9.12,60,2024-01-17
2485,713,Auto,205896,15.79,36,2023-06-07
2486,453,Home,1069453,9.08,18,2021-06-16
2487,48,Home,157556,13.17,18,2022-10-03
2488,332,Home,61718,9.03,48,2024-12-18
2489,1669,Auto,1090452,11.02,24,2023-10-23
2490,1333,Auto,290347,15.93,48,2021-08-10
2491,1724,Home,891169,14.21,18,2024-08-24
2492,909,Business,506627,9.17,12,2021-07-22
2493,1626,Auto,1591067,11.4,24,2023-02-16
2494,1698,Business,272678,11.9,60,2021-10-29
2495,1968,Personal,349455,10.77,60,2022-09-05
2496,234,Business,424969,12.97,12,2020-11-21
2497,913,Business,960537,11.97,120,2023-06-29
2498,1101,Business,866443,10.43,24,2022-06-27
2499,521,Home,1058962,10.4,48,2023-07-01
